,T.ESPAÑA,T.ESPAÑA,T.ESPAÑA,T.ESPAÑA,T.ESPAÑA,T.ESPAÑA,CATALUÑA,CATALUÑA,CATALUÑA,CATALUÑA,CATALUÑA,CATALUÑA,ARAGÓN,ARAGÓN,ARAGÓN,ARAGÓN,ARAGÓN,ARAGÓN,ILLES BALEARS,ILLES BALEARS,ILLES BALEARS,ILLES BALEARS,ILLES BALEARS,ILLES BALEARS,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,ANDALUCÍA,ANDALUCÍA,ANDALUCÍA,ANDALUCÍA,ANDALUCÍA,ANDALUCÍA,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,EXTREMADURA,EXTREMADURA,EXTREMADURA,EXTREMADURA,EXTREMADURA,EXTREMADURA,CASTILLA Y LEÓN,CASTILLA Y LEÓN,CASTILLA Y LEÓN,CASTILLA Y LEÓN,CASTILLA Y LEÓN,CASTILLA Y LEÓN,GALICIA,GALICIA,GALICIA,GALICIA,GALICIA,GALICIA,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,CANTABRIA,CANTABRIA,CANTABRIA,CANTABRIA,CANTABRIA,CANTABRIA,PAIS VASCO,PAIS VASCO,PAIS VASCO,PAIS VASCO,PAIS VASCO,PAIS VASCO,LA RIOJA,LA RIOJA,LA RIOJA,LA RIOJA,LA RIOJA,LA RIOJA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,CANARIAS,CANARIAS,CANARIAS,CANARIAS,CANARIAS,CANARIAS
MAIZ DULCE,"0,03","0,10","12,04","3,67","4.615,61","1.258,98","0,03","0,10","10,74","3,71","683,17","184,30","0,02","0,08","7,61","4,01","97,55","24,31","0,03","0,11","11,73","4,18","116,24","27,80","0,03","0,11","13,78","3,75","544,67","145,38","0,04","0,14","15,96","3,56","186,83","52,45","0,03","0,12","15,72","3,63","1.058,54","291,52","0,03","0,10","11,72","3,56","617,00","173,19","0,02","0,09","11,98","4,11","194,95","47,44","0,01","0,06","5,91","5,20","73,79","14,20","0,02","0,07","8,09","3,89","167,99","43,22","0,02","0,07","8,16","3,37","202,31","60,04","0,01","0,04","5,80","3,53","42,79","12,13","0,02","0,07","5,91","3,45","39,10","11,35","0,02","0,07","7,50","3,47","149,36","43,00","0,01","0,06","8,29","3,92","17,90","4,56","0,03","0,08","7,27","3,21","47,73","14,87","0,05","0,17","25,09","3,44","375,71","109,21"
MENESTRA,"0,01","0,02","1,93","2,11","728,61","345,60","0,01","0,01","1,42","1,79","73,21","40,80","0,01","0,02","2,70","2,67","26,23","9,83","0,00","0,00","0,39","1,68","1,54","0,92","0,01","0,02","2,23","2,17","118,64","54,75","0,01","0,01","0,68","1,49","15,46","10,40","0,00","0,01","1,47","2,07","65,01","31,43","0,01","0,01","2,00","2,25","89,78","39,87","0,01","0,03","3,05","2,17","59,71","27,46","0,02","0,04","6,25","1,94","51,31","26,40","0,01","0,03","3,46","2,35","61,35","26,08","0,01","0,02","1,28","1,88","42,25","22,48","0,01","0,03","2,18","2,17","32,81","15,09","0,00","0,00","0,99","1,57","1,91","1,22","0,01","0,02","2,01","2,52","52,02","20,62","0,01","0,01","1,66","1,78","3,96","2,23","0,00","0,01","0,66","1,61","3,90","2,42","0,01","0,01","2,25","2,17","29,53","13,61"
TOMATES,"0,39","0,76","54,62","1,93","35.168,68","18.208,22","0,34","0,70","50,25","2,06","4.939,93","2.402,17","0,34","0,64","48,07","1,86","824,85","444,38","0,26","0,54","41,88","2,08","587,20","281,73","0,42","0,84","56,23","1,99","4.238,14","2.126,95","0,59","1,26","65,86","2,13","1.740,49","818,78","0,41","0,74","59,74","1,78","6.464,83","3.632,89","0,41","0,78","56,31","1,93","5.056,14","2.624,45","0,52","0,92","64,60","1,76","1.944,00","1.105,54","0,45","0,75","70,02","1,69","871,64","516,12","0,40","0,72","55,69","1,79","1.744,75","974,24","0,31","0,63","47,80","2,03","1.708,05","839,37","0,45","0,88","69,91","1,96","954,09","487,06","0,32","0,83","40,56","2,58","457,73","177,13","0,44","0,94","49,62","2,15","2.015,85","936,66","0,22","0,54","41,03","2,41","172,52","71,65","0,33","0,70","36,81","2,10","396,65","189,03","0,26","0,47","44,58","1,81","1.051,83","580,07"
TOMATE FRITO,"0,28","0,57","45,12","2,03","26.362,63","12.963,20","0,22","0,49","37,73","2,20","3.429,74","1.556,45","0,26","0,47","40,14","1,82","605,01","332,80","0,15","0,32","34,96","2,20","345,24","156,92","0,25","0,55","41,07","2,23","2.782,34","1.245,15","0,42","1,00","58,96","2,36","1.373,15","581,25","0,30","0,55","51,48","1,86","4.860,33","2.619,76","0,30","0,61","47,12","2,01","3.914,94","1.950,79","0,39","0,72","56,66","1,85","1.523,29","824,12","0,34","0,59","66,19","1,76","685,01","388,96","0,33","0,59","47,42","1,80","1.440,26","801,14","0,22","0,47","39,01","2,13","1.294,98","607,69","0,35","0,74","58,95","2,10","798,85","380,41","0,26","0,72","34,69","2,81","396,22","140,82","0,35","0,78","44,58","2,24","1.664,16","742,82","0,19","0,46","38,92","2,50","148,18","59,22","0,29","0,55","33,48","1,91","312,78","163,60","0,18","0,35","34,66","1,92","788,15","411,30"
TOMATE NATURAL,"0,11","0,19","21,77","1,68","8.806,05","5.245,02","0,12","0,21","22,53","1,79","1.510,19","845,72","0,09","0,17","17,16","1,97","219,84","111,57","0,12","0,22","22,45","1,94","241,96","124,81","0,17","0,29","31,14","1,65","1.455,80","881,80","0,17","0,27","33,80","1,55","367,34","237,53","0,12","0,18","23,45","1,58","1.604,49","1.013,13","0,10","0,18","20,72","1,69","1.141,20","673,66","0,13","0,20","23,93","1,49","420,71","281,42","0,11","0,16","21,64","1,47","186,62","127,16","0,07","0,13","14,87","1,76","304,50","173,09","0,08","0,15","16,06","1,78","413,07","231,68","0,10","0,14","21,07","1,46","155,24","106,65","0,07","0,11","16,13","1,69","61,51","36,31","0,09","0,16","13,58","1,81","351,69","193,84","0,04","0,08","10,93","1,96","24,33","12,43","0,04","0,15","10,89","3,30","83,87","25,43","0,08","0,12","17,52","1,56","263,69","168,77"
TOMATE N.ENTERO,"0,01","0,03","3,27","1,81","1.244,63","686,47","0,01","0,03","3,49","2,70","188,81","69,87","0,00","0,01","0,78","1,55","6,49","4,19","0,01","0,03","4,17","3,32","35,36","10,65","0,02","0,03","3,95","1,79","174,08","97,03","0,07","0,11","13,19","1,55","156,11","100,96","0,01","0,02","2,73","1,66","201,39","121,14","0,01","0,02","2,62","1,84","107,16","58,37","0,03","0,05","4,61","1,61","95,65","59,34","0,02","0,03","3,28","1,49","38,84","26,12","0,01","0,02","2,48","1,62","48,47","30,01","0,01","0,01","1,66","1,89","37,54","19,82","0,03","0,03","3,73","0,99","30,14","30,57","0,01","0,02","2,56","1,68","8,44","5,01","0,01","0,02","2,94","1,65","50,45","30,64","0,00","0,01","1,17","8,37","2,31","0,28","0,01","0,07","4,71","8,90","37,36","4,20","0,01","0,01","1,80","1,42","26,02","18,27"
TOMATE N.TRITUR.,"0,10","0,16","19,73","1,66","7.561,42","4.558,55","0,11","0,19","20,39","1,70","1.321,37","775,84","0,08","0,16","17,02","1,99","213,35","107,38","0,11","0,19","20,46","1,81","206,60","114,16","0,15","0,25","28,90","1,63","1.281,72","784,77","0,10","0,15","22,09","1,55","211,23","136,56","0,10","0,16","21,96","1,57","1.403,10","891,99","0,10","0,16","19,16","1,68","1.034,03","615,29","0,10","0,15","21,86","1,46","325,06","222,08","0,09","0,13","19,57","1,46","147,79","101,04","0,06","0,11","13,31","1,79","256,02","143,08","0,08","0,14","15,50","1,77","375,52","211,86","0,07","0,12","17,75","1,64","125,11","76,09","0,06","0,10","15,25","1,70","53,07","31,30","0,08","0,14","11,56","1,85","301,24","163,20","0,04","0,07","9,90","1,81","22,02","12,16","0,04","0,08","6,58","2,19","46,52","21,23","0,07","0,11","16,24","1,58","237,66","150,50"
OTRA VERD/HORT.CON,"0,04","0,10","10,73","2,93","4.850,60","1.655,54","0,03","0,09","9,80","3,02","644,26","213,29","0,07","0,18","14,78","2,62","239,10","91,27","0,02","0,08","9,84","3,16","83,02","26,27","0,03","0,09","8,82","2,68","455,49","169,90","0,04","0,13","10,72","2,98","173,78","58,29","0,04","0,10","12,95","2,83","868,78","307,41","0,04","0,12","11,08","2,96","797,42","269,31","0,03","0,09","12,77","2,57","188,96","73,46","0,02","0,06","10,54","2,49","69,45","27,91","0,02","0,05","5,26","2,39","125,60","52,46","0,03","0,09","7,17","2,91","256,17","88,02","0,02","0,06","10,04","2,78","68,07","24,46","0,02","0,11","9,74","4,42","57,93","13,11","0,05","0,18","14,02","3,43","382,01","111,37","0,19","0,68","31,78","3,68","217,92","59,24","0,05","0,20","12,67","4,00","111,37","27,84","0,02","0,05","9,56","2,65","111,25","41,94"
FRUTA EN CONSERVA,"0,11","0,46","29,09","4,09","21.218,68","5.182,60","0,10","0,42","26,60","4,33","2.976,56","686,95","0,09","0,35","29,89","4,02","455,16","113,29","0,15","0,60","34,10","3,87","647,80","167,25","0,10","0,38","28,69","3,93","1.935,64","491,95","0,08","0,30","26,89","3,66","414,28","113,25","0,09","0,35","26,61","3,78","3.083,67","816,18","0,10","0,47","29,99","4,68","3.053,54","652,93","0,08","0,28","24,49","3,67","595,24","162,32","0,09","0,33","28,56","3,48","382,70","110,12","0,10","0,40","29,14","3,77","957,66","254,19","0,14","0,58","33,91","4,05","1.585,22","391,27","0,11","0,54","34,22","4,85","587,95","121,19","0,09","0,39","29,54","4,32","216,31","50,02","0,31","1,33","34,68","4,28","2.834,57","661,60","0,07","0,28","20,23","3,88","90,12","23,25","0,13","0,55","25,06","4,23","314,72","74,46","0,13","0,49","35,92","3,72","1.087,55","292,38"
"MERMELADAS,CONFIT.","0,05","0,23","19,25","4,63","10.485,92","2.267,06","0,05","0,24","17,87","4,77","1.700,42","356,74","0,04","0,19","20,74","4,28","248,57","58,09","0,05","0,29","20,89","5,30","310,30","58,55","0,04","0,17","18,32","4,26","883,49","207,40","0,03","0,12","13,09","4,38","166,58","38,03","0,04","0,16","16,05","4,49","1.404,38","312,48","0,06","0,27","23,01","4,57","1.754,16","383,50","0,03","0,15","18,57","4,41","322,99","73,29","0,03","0,14","19,59","4,53","166,56","36,73","0,05","0,22","19,60","4,07","537,91","132,05","0,06","0,30","20,27","4,73","815,88","172,45","0,08","0,36","23,39","4,71","384,11","81,50","0,05","0,26","19,29","4,89","140,51","28,71","0,08","0,43","25,63","5,34","919,42","172,22","0,04","0,18","14,95","4,47","58,28","13,05","0,07","0,35","17,48","5,37","199,65","37,17","0,05","0,21","19,98","4,50","472,70","105,11"
FRUTA CONS/ALMIBAR,"0,05","0,14","9,26","3,05","6.441,76","2.112,69","0,04","0,13","8,17","3,18","882,07","277,10","0,03","0,10","8,29","3,00","127,55","42,54","0,08","0,22","11,45","2,62","232,37","88,82","0,05","0,15","9,68","3,26","784,58","240,77","0,05","0,14","11,29","2,88","194,64","67,50","0,05","0,15","11,51","3,00","1.329,32","442,51","0,03","0,10","6,54","3,12","658,77","210,81","0,04","0,11","7,69","2,92","239,70","82,22","0,06","0,18","12,52","2,85","203,28","71,36","0,04","0,14","9,30","3,20","347,93","108,58","0,06","0,18","11,80","3,10","494,31","159,50","0,02","0,06","4,28","2,94","61,56","20,93","0,02","0,04","2,60","2,31","23,59","10,20","0,04","0,12","7,09","3,03","259,54","85,61","0,03","0,09","4,19","3,04","29,57","9,72","0,06","0,18","10,32","2,87","104,25","36,37","0,07","0,21","14,80","2,96","468,72","158,17"
FRUTA ESCARCHADA,"0,00","0,01","0,65","11,16","385,12","34,50","0,00","0,01","0,39","14,01","49,11","3,50","0,00","0,02","1,23","10,87","26,30","2,42","0,01","0,04","2,65","6,80","40,45","5,95","0,00","0,01","0,70","11,20","36,78","3,28","0,00","0,00","0,00",,"0,00","0,00","0,00","0,01","1,00","12,28","108,24","8,81","0,00","0,00","0,41","5,70","13,16","2,31","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,01","0,30","13,31","16,08","1,21","0,00","0,00","0,00",,"0,00","0,00","0,01","0,07","5,85","12,00","72,47","6,04","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,01","0,39","23,24","22,53","0,97"
RESTO FRUTA CONSER,"0,02","0,08","4,34","5,08","3.905,87","768,36","0,01","0,05","3,33","6,95","344,96","49,62","0,01","0,04","2,68","5,15","52,75","10,25","0,01","0,06","4,22","4,64","64,67","13,93","0,01","0,05","4,11","5,70","230,79","40,49","0,01","0,04","4,72","6,87","53,05","7,72","0,01","0,03","3,08","4,62","241,73","52,38","0,01","0,10","4,94","11,14","627,44","56,30","0,00","0,02","2,76","4,78","32,55","6,81","0,00","0,01","1,35","6,34","12,85","2,03","0,01","0,02","2,82","4,51","55,74","12,36","0,02","0,10","11,17","4,64","275,03","59,32","0,01","0,06","4,15","5,49","69,81","12,73","0,02","0,09","10,74","4,70","52,20","11,11","0,19","0,78","6,66","4,10","1.655,61","403,77","0,00","0,01","1,22","4,72","2,27","0,48","0,00","0,02","1,72","11,61","10,81","0,93","0,01","0,06","6,02","4,39","123,59","28,13"
FRUTA&HORTA.CONGELAD,"0,23","0,54","35,82","2,36","24.848,92","10.514,36","0,32","0,79","44,24","2,44","5.581,84","2.284,18","0,22","0,48","35,04","2,16","616,93","285,23","0,23","0,75","36,18","3,21","813,07","253,19","0,24","0,56","40,35","2,29","2.821,02","1.232,70","0,18","0,42","30,96","2,39","583,84","243,94","0,20","0,45","37,36","2,30","3.960,95","1.720,08","0,23","0,51","34,35","2,25","3.271,93","1.452,65","0,19","0,42","37,14","2,19","880,29","401,07","0,18","0,43","27,08","2,33","498,14","214,06","0,18","0,43","27,44","2,37","1.039,96","437,97","0,16","0,39","22,38","2,44","1.052,10","431,90","0,16","0,40","23,68","2,51","433,58","173,07","0,19","0,47","27,33","2,53","260,94","103,09","0,28","0,59","34,85","2,14","1.260,51","590,39","0,15","0,32","24,12","2,14","102,37","47,93","0,17","0,43","29,49","2,62","245,34","93,66","0,25","0,64","40,54","2,60","1.426,11","549,24"
VERD./HORT.CONGELAD,"0,22","0,52","35,44","2,31","23.977,84","10.365,95","0,32","0,76","43,45","2,40","5.393,32","2.250,44","0,22","0,47","34,74","2,16","614,55","284,76","0,23","0,71","36,35","3,14","763,52","243,43","0,24","0,54","40,55","2,25","2.743,16","1.219,97","0,18","0,42","30,56","2,38","577,72","242,69","0,19","0,44","36,84","2,26","3.845,96","1.701,44","0,22","0,48","33,51","2,19","3.117,34","1.425,21","0,19","0,39","36,51","2,10","825,73","392,88","0,18","0,43","27,13","2,32","494,65","213,36","0,18","0,42","27,43","2,33","1.007,61","432,19","0,16","0,38","22,44","2,40","1.030,16","428,47","0,16","0,40","23,38","2,49","428,80","172,27","0,19","0,47","27,33","2,53","260,94","103,09","0,28","0,59","34,37","2,13","1.254,42","589,21","0,15","0,32","24,12","2,14","102,37","47,93","0,16","0,43","29,61","2,61","242,53","93,10","0,23","0,57","40,69","2,43","1.275,07","525,51"
ESPINACAS,"0,02","0,04","5,25","2,10","1.728,76","822,57","0,02","0,04","5,73","2,18","307,07","140,54","0,02","0,05","5,97","2,24","65,02","29,08","0,02","0,08","5,50","4,41","87,34","19,79","0,02","0,05","5,71","2,38","238,15","99,98","0,00","0,00","1,45","1,97","6,73","3,42","0,02","0,04","7,03","1,86","365,58","196,28","0,02","0,04","5,74","1,85","229,43","123,93","0,02","0,03","5,40","1,88","61,17","32,47","0,02","0,04","5,64","2,18","43,14","19,80","0,01","0,02","3,59","1,74","48,76","27,95","0,01","0,04","4,62","2,88","115,18","40,03","0,01","0,02","3,15","2,56","22,89","8,92","0,00","0,01","0,89","1,44","2,89","2,01","0,02","0,04","4,74","1,77","87,53","49,51","0,01","0,02","3,46","3,02","7,82","2,59","0,00","0,00","0,87","1,25","2,62","2,09","0,01","0,02","2,84","1,55","37,46","24,17"
GUISANTES,"0,04","0,10","10,86","2,22","4.419,48","1.989,11","0,06","0,15","15,01","2,43","1.025,10","421,11","0,04","0,07","9,45","1,58","86,06","54,42","0,06","0,24","10,60","3,85","261,29","67,88","0,03","0,07","9,01","2,11","370,16","175,71","0,04","0,09","9,49","2,49","123,18","49,46","0,03","0,07","10,77","2,09","639,22","305,47","0,04","0,07","9,34","1,83","425,90","232,17","0,03","0,05","8,09","1,89","113,11","59,94","0,04","0,15","9,80","3,53","171,24","48,50","0,04","0,09","10,00","2,31","220,15","95,47","0,06","0,14","12,30","2,21","376,87","170,59","0,03","0,07","6,92","2,61","76,79","29,46","0,04","0,13","8,87","3,13","71,22","22,79","0,05","0,10","10,19","1,92","221,90","115,43","0,02","0,03","4,02","1,70","9,46","5,58","0,06","0,10","8,24","1,79","55,97","31,27","0,05","0,08","14,18","1,65","171,85","103,87"
JUDIA VERDE,"0,05","0,07","9,37","1,57","3.437,01","2.193,96","0,07","0,12","14,42","1,66","865,61","521,36","0,04","0,06","9,07","1,52","79,56","52,45","0,04","0,08","8,29","1,71","81,57","47,84","0,05","0,07","11,54","1,41","363,87","258,61","0,04","0,05","7,79","1,34","67,04","49,98","0,03","0,06","7,68","1,76","518,03","294,46","0,05","0,07","8,47","1,45","435,45","301,14","0,05","0,07","8,81","1,47","142,73","97,28","0,07","0,10","10,56","1,54","119,39","77,31","0,04","0,06","8,32","1,42","153,14","108,08","0,02","0,03","2,93","1,49","72,32","48,49","0,04","0,10","5,99","2,31","110,25","47,83","0,06","0,10","7,87","1,81","56,83","31,45","0,05","0,07","7,80","1,29","150,51","116,85","0,04","0,06","11,64","1,48","20,53","13,86","0,02","0,07","2,76","3,40","40,17","11,83","0,05","0,07","12,59","1,39","160,00","115,16"
COLIFLOR,"0,01","0,02","2,32","1,95","831,98","427,43","0,01","0,03","3,28","2,19","198,92","90,81","0,01","0,03","2,12","1,79","32,82","18,37","0,00","0,00","0,80","2,16","5,40","2,50","0,01","0,01","2,38","1,83","75,33","41,11","0,01","0,02","2,52","2,76","21,09","7,64","0,01","0,02","2,26","2,19","143,16","65,42","0,01","0,02","2,51","1,97","125,15","63,59","0,01","0,02","1,75","1,59","32,82","20,60","0,01","0,01","1,55","1,65","10,55","6,40","0,01","0,02","2,59","1,64","53,19","32,50","0,00","0,00","0,40","1,43","6,76","4,73","0,00","0,01","1,46","2,15","8,92","4,16","0,00","0,01","1,11","5,63","4,23","0,75","0,02","0,04","3,39","1,73","81,22","46,90","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,01","0,01","3,01","1,48","32,42","21,95"
PIMIENTOS,"0,00","0,01","1,85","2,60","507,45","195,19","0,00","0,01","1,31","2,80","52,23","18,68","0,00","0,01","1,86","2,44","10,24","4,19","0,00","0,01","1,86","2,44","8,86","3,62","0,00","0,01","1,62","2,44","36,11","14,77","0,00","0,00","0,00",,"0,00","0,00","0,00","0,01","2,20","2,47","102,18","41,32","0,01","0,02","2,45","2,69","109,48","40,71","0,01","0,02","3,75","2,56","36,33","14,21","0,00","0,01","0,48","2,81","7,81","2,78","0,00","0,01","1,57","2,49","23,60","9,47","0,00","0,00","0,69","2,44","10,86","4,44","0,01","0,02","3,35","3,16","26,95","8,52","0,01","0,03","2,04","3,16","17,58","5,56","0,01","0,01","1,85","2,32","27,32","11,80","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,01","0,02","2,96","2,51","37,91","15,11"
BROCOLI,"0,02","0,03","3,24","2,10","1.478,04","705,09","0,02","0,04","3,43","1,97","267,64","136,17","0,03","0,05","6,14","1,60","63,57","39,73","0,01","0,01","1,61","1,55","10,85","7,00","0,01","0,02","2,26","1,72","95,54","55,54","0,01","0,01","2,43","1,64","19,82","12,10","0,02","0,03","3,89","1,80","247,45","137,84","0,02","0,04","4,38","2,19","285,86","130,60","0,01","0,02","3,70","1,80","51,58","28,63","0,01","0,02","2,06","1,90","26,33","13,84","0,02","0,07","2,98","3,98","172,17","43,23","0,01","0,02","1,87","2,04","58,31","28,62","0,01","0,02","2,26","1,63","18,62","11,46","0,00","0,00","0,74","1,55","2,63","1,70","0,00","0,01","0,91","1,47","11,31","7,67","0,02","0,03","4,53","1,68","9,15","5,44","0,02","0,03","2,05","1,82","19,07","10,48","0,02","0,05","4,54","3,37","118,14","35,02"
MENESTRA,"0,02","0,05","5,46","2,00","2.260,34","1.130,38","0,02","0,05","5,23","2,24","385,51","172,07","0,03","0,05","4,73","1,91","67,98","35,65","0,01","0,02","2,97","1,39","17,84","12,86","0,02","0,04","5,17","1,69","185,68","109,91","0,04","0,08","8,84","1,98","103,50","52,23","0,02","0,04","6,07","1,89","386,37","204,16","0,02","0,04","4,45","1,90","288,11","151,69","0,03","0,04","5,49","1,53","83,71","54,83","0,02","0,05","4,82","2,73","54,19","19,85","0,02","0,06","4,23","2,87","133,42","46,56","0,02","0,03","3,79","2,04","94,82","46,46","0,02","0,05","5,78","2,51","51,71","20,59","0,03","0,06","5,54","2,03","35,11","17,26","0,06","0,12","11,16","2,10","249,85","118,77","0,02","0,02","1,72","1,22","6,52","5,36","0,03","0,08","6,40","2,58","47,07","18,28","0,02","0,03","5,54","1,57","68,95","43,84"
OTR.VERD/HOR.CONG.,"0,06","0,20","17,45","3,21","9.314,78","2.902,24","0,11","0,32","23,48","3,06","2.291,23","749,70","0,04","0,16","12,60","4,12","209,30","50,85","0,08","0,27","15,32","3,54","290,37","81,94","0,09","0,27","26,08","2,97","1.378,33","464,33","0,05","0,17","13,88","3,48","236,35","67,87","0,05","0,16","16,59","3,16","1.443,98","456,48","0,06","0,19","16,65","3,19","1.217,96","381,38","0,04","0,14","20,07","3,58","304,29","84,93","0,02","0,05","7,57","2,49","62,00","24,87","0,03","0,08","8,88","2,95","203,16","68,94","0,03","0,11","8,20","3,47","295,04","85,12","0,04","0,10","9,91","2,73","112,66","41,33","0,04","0,13","10,10","3,26","70,45","21,59","0,06","0,20","16,08","3,47","424,77","122,28","0,05","0,15","11,57","3,24","48,89","15,10","0,03","0,14","12,98","4,05","77,63","19,15","0,07","0,29","22,32","3,90","648,35","166,38"
FRUTAS CONGELADAS,"0,00","0,02","1,16","5,87","871,08","148,41","0,00","0,03","1,50","5,59","188,52","33,75","0,00","0,00","0,33","5,00","2,38","0,48","0,01","0,05","1,51","5,08","49,55","9,76","0,00","0,02","0,78","6,11","77,86","12,74","0,00","0,00","0,32","4,92","6,12","1,24","0,00","0,01","1,11","6,17","114,99","18,64","0,00","0,02","1,65","5,63","154,59","27,44","0,00","0,03","1,21","6,66","54,55","8,19","0,00","0,00","0,47","5,00","3,49","0,70","0,00","0,01","0,66","5,59","32,35","5,78","0,00","0,01","0,65","6,41","21,94","3,42","0,00","0,00","0,65","6,00","4,78","0,80","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,46","5,18","6,09","1,18","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,80","5,00","2,82","0,56","0,01","0,07","3,73","6,36","151,04","23,73"
PLATOS PREPARADOS,"1,38","6,77","84,00","4,91","314.461,96","64.102,33","1,75","8,87","86,73","5,08","62.570,65","12.315,59","1,51","7,59","88,66","5,04","9.838,40","1.950,31","1,22","6,47","81,87","5,31","6.990,79","1.316,89","1,42","7,01","85,21","4,95","35.506,11","7.179,82","1,49","7,86","86,94","5,27","10.821,88","2.054,97","1,33","6,36","86,70","4,78","55.761,44","11.667,52","1,57","7,78","87,18","4,97","50.210,36","10.101,17","1,34","6,30","85,48","4,72","13.357,89","2.832,04","1,20","5,38","85,99","4,46","6.237,23","1.397,03","1,29","5,80","79,50","4,48","14.039,30","3.136,04","0,83","4,09","71,58","4,93","11.177,04","2.265,31","1,28","5,54","82,43","4,32","5.979,68","1.383,88","1,11","4,97","80,44","4,46","2.735,89","613,70","1,23","6,00","77,24","4,87","12.811,34","2.629,47","0,98","4,44","73,81","4,52","1.415,84","313,27","1,10","4,42","72,18","4,03","2.507,88","622,07","1,04","5,58","79,71","5,38","12.500,26","2.323,24"
PLAT.PREP.CONSERVA,"0,18","1,18","40,41","6,72","54.886,32","8.170,34","0,20","1,52","43,06","7,57","10.731,43","1.418,51","0,17","1,24","38,72","7,12","1.600,62","224,71","0,16","1,04","29,78","6,39","1.126,38","176,21","0,19","1,23","43,28","6,60","6.229,46","944,56","0,19","1,19","43,51","6,21","1.638,12","263,86","0,17","1,16","46,57","6,67","10.144,87","1.520,81","0,21","1,42","44,19","6,71","9.141,18","1.362,08","0,18","1,20","44,73","6,53","2.535,15","388,15","0,14","0,86","35,38","6,15","1.002,03","163,00","0,16","0,95","33,27","6,09","2.299,37","377,82","0,10","0,63","26,45","6,16","1.734,43","281,52","0,20","1,08","38,28","5,35","1.167,08","217,98","0,18","1,01","37,60","5,55","558,48","100,69","0,17","1,28","34,83","7,47","2.739,55","366,52","0,12","0,78","28,19","6,72","247,64","36,85","0,07","0,42","18,24","5,54","235,80","42,53","0,13","0,78","35,07","6,17","1.754,73","284,55"
P.P.CONSERVA CARNE,"0,06","0,52","23,25","8,72","24.209,16","2.774,98","0,06","0,64","24,95","10,01","4.500,56","449,72","0,05","0,47","19,68","9,76","607,43","62,27","0,05","0,40","18,63","7,53","430,61","57,15","0,06","0,53","23,78","9,02","2.664,31","295,39","0,06","0,45","23,75","7,64","615,26","80,51","0,06","0,51","28,16","8,57","4.478,36","522,51","0,07","0,65","24,83","8,89","4.163,03","468,17","0,07","0,52","26,39","7,52","1.092,65","145,30","0,07","0,50","23,58","7,65","577,97","75,53","0,06","0,47","20,62","8,38","1.148,44","137,01","0,03","0,30","16,49","8,96","820,20","91,49","0,07","0,42","19,57","5,78","449,98","77,81","0,04","0,32","16,28","7,50","173,77","23,16","0,07","0,66","21,42","9,25","1.415,16","153,06","0,05","0,43","11,97","9,06","137,06","15,12","0,03","0,21","10,14","6,84","119,16","17,42","0,05","0,36","17,66","7,89","815,22","103,39"
